variant,training_seed,node_index,outside_range_fraction,lower_violation_fraction,upper_violation_fraction,mean_violation
ekf_random,1,148,0.059,0.059,0.0,0.011910244922627034
ekf_random,1,149,0.069,0.069,0.0,0.01036052375587445
ekf_random,1,150,0.069,0.069,0.0,0.010982698386435395
ekf_random,1,151,0.056,0.056,0.0,0.010176362553398302
ekf_random,1,152,0.065,0.065,0.0,0.01096358647655825
ekf_random,1,153,0.069,0.069,0.0,0.010995998899131516
ekf_random,1,154,0.073,0.073,0.0,0.0149098915881196
ekf_random,1,155,0.06,0.06,0.0,0.011947877096632654
ekf_random,1,156,0.069,0.069,0.0,0.010920238022143022
ekf_random,1,157,0.058,0.058,0.0,0.010067574890134491
ekf_random,1,158,0.056,0.056,0.0,0.010176359219776051
ekf_random,1,159,0.069,0.069,0.0,0.010370729484408907
ekf_random,1,160,0.061,0.061,0.0,0.011671006413487645
ekf_random,1,161,0.056,0.056,0.0,0.010176358453029923
ekf_random,1,162,0.056,0.056,0.0,0.01017635521655746
ekf_random,1,163,0.074,0.074,0.0,0.014832382037389647
ekf_random,1,164,0.059,0.059,0.0,0.00998056438378336
ekf_random,1,165,0.06,0.06,0.0,0.009920665350500948
ekf_random,1,166,0.062,0.062,0.0,0.011542592109250962
ekf_random,1,167,0.056,0.056,0.0,0.010177247955672195
ekf_random,1,168,0.06,0.06,0.0,0.009901118428605069
ekf_random,1,169,0.056,0.056,0.0,0.010173144259991133
ekf_random,1,170,0.056,0.056,0.0,0.010175597537740326
ekf_random,1,171,0.066,0.066,0.0,0.01164822684573113
ekf_random,1,172,0.056,0.056,0.0,0.010175521366965586
ekf_random,1,173,0.056,0.056,0.0,0.010174571587498219
ekf_random,1,174,0.056,0.056,0.0,0.010175176975052207
ekf_random,1,175,0.057,0.057,0.0,0.009955015574566836
ekf_random,1,176,0.063,0.063,0.0,0.012223521776898946
ekf_random,1,177,0.067,0.067,0.0,0.012476352893199469
ekf_random,1,178,0.056,0.056,0.0,0.010438225878900064
ekf_random,1,179,0.056,0.056,0.0,0.010277916358623199
ekf_random,1,180,0.056,0.056,0.0,0.010014462776497805
ekf_random,1,181,0.056,0.056,0.0,0.009993970023761024
ekf_random,1,182,0.062,0.062,0.0,0.009711128477582074
ekf_random,1,183,0.062,0.062,0.0,0.009758911047355294
ekf_random,1,184,0.062,0.062,0.0,0.009761445839252614
ekf_random,1,185,0.056,0.056,0.0,0.010069696985035743
ekf_random,1,186,0.056,0.056,0.0,0.01017318887417078
ekf_random,1,187,0.06,0.06,0.0,0.009875973638308671
ekf_random,1,188,0.056,0.056,0.0,0.01013921761936485
ekf_random,1,189,0.067,0.067,0.0,0.011256413304045108
ekf_random,1,190,0.056,0.056,0.0,0.010052379374956582
ekf_random,1,191,0.056,0.056,0.0,0.009961885508784397
ekf_random,1,192,0.06,0.06,0.0,0.009912814418406184
